datetime,state,location_name,latitude,longitude,ac_output,solar_radiation,capacity_factor
2024-01-06 17:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-06 18:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-06 19:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-06 20:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-06 21:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-06 22:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-06 23:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 00:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 01:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 02:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 03:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 04:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 05:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 06:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 07:00:00,TX,", Texas",29.7604,-95.3698,87.156,0,16.66272926330566
2024-01-07 08:00:00,TX,", Texas",29.7604,-95.3698,176.527,0,16.66272926330566
2024-01-07 09:00:00,TX,", Texas",29.7604,-95.3698,465.199,0,16.66272926330566
2024-01-07 10:00:00,TX,", Texas",29.7604,-95.3698,2169.927,0,16.66272926330566
2024-01-07 11:00:00,TX,", Texas",29.7604,-95.3698,1214.926,0,16.66272926330566
2024-01-07 12:00:00,TX,", Texas",29.7604,-95.3698,1061.41,0,16.66272926330566
2024-01-07 13:00:00,TX,", Texas",29.7604,-95.3698,1218.61,0,16.66272926330566
2024-01-07 14:00:00,TX,", Texas",29.7604,-95.3698,753.866,0,16.66272926330566
2024-01-07 15:00:00,TX,", Texas",29.7604,-95.3698,204.006,0,16.66272926330566
2024-01-07 16:00:00,TX,", Texas",29.7604,-95.3698,123.76,0,16.66272926330566
2024-01-07 17:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 18:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 19:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 20:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 21:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
2024-01-07 22:00:00,TX,", Texas",29.7604,-95.3698,0.0,0,16.66272926330566
